symbol,impliedVolatility,greeks_delta,greeks_gamma,greeks_rho,greeks_theta,greeks_vega,latestQuote_ap,latestQuote_as,latestQuote_ax,latestQuote_bp,latestQuote_bs,latestQuote_bx,latestQuote_c,latestQuote_t,expires,price,dailyBar_c,dailyBar_h,dailyBar_l,dailyBar_n,dailyBar_o,dailyBar_t,dailyBar_v,dailyBar_vw,latestTrade_c,latestTrade_p,latestTrade_s,latestTrade_t,latestTrade_x,minuteBar_c,minuteBar_h,minuteBar_l,minuteBar_n,minuteBar_o,minuteBar_t,minuteBar_v,minuteBar_vw,prevDailyBar_c,prevDailyBar_h,prevDailyBar_l,prevDailyBar_n,prevDailyBar_o,prevDailyBar_t,prevDailyBar_v,prevDailyBar_vw
BTC260618C00049000,0.5044,0.3783,0.0257,0.0638,-0.0156,0.1113,3.77,155,A,2.63,62,A,A,2025-12-05T14:46:19.439422142Z,2026-06-18,49000,3.2,3.2,3.2,1.0,3.2,2025-12-02T05:00:00Z,1.0,3.2,I,3.25,1.0,2025-12-02T16:55:36.225809243Z,B,3.2,3.2,3.2,1.0,3.2,2025-12-02T16:55:00Z,1.0,3.2,2.7,2.7,2.7,1.0,2.7,2025-12-01T05:00:00Z,1.0,2.7
BTC251219P00074000,,,,,,,34.94,1,X,32.72,1,X, ,2025-12-05T14:30:01.561118434Z,2025-12-19,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219P00036000,0.5283,-0.1365,0.0528,-0.0022,-0.0318,0.0172,0.53,19,X,0.07,23,P, ,2025-12-05T14:45:30.871627586Z,2025-12-19,36000,0.27,0.27,0.27,1.0,0.27,2025-12-04T05:00:00Z,1.0,0.27,f,0.27,1.0,2025-12-04T18:05:43.228374525Z,X,0.27,0.27,0.27,1.0,0.27,2025-12-04T18:05:00Z,1.0,0.27,0.32,0.37,0.3,4.0,0.3,2025-12-03T05:00:00Z,5.0,0.342
BTC260618P00056000,0.5116,-0.7446,0.0215,-0.2491,-0.0077,0.0941,18.14,48,B,15.46,48,B, ,2025-12-05T14:45:03.142619127Z,2026-06-18,56000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219C00060000,,,,,,,0.08,25,X,0.0,0,?, ,2025-12-05T14:45:03.15512892Z,2025-12-19,60000,0.05,0.05,0.05,1.0,0.05,2025-12-02T05:00:00Z,1.0,0.05,f,0.05,1.0,2025-12-02T18:48:55.409310633Z,M,0.05,0.05,0.05,1.0,0.05,2025-12-02T18:48:00Z,1.0,0.05,0.04,0.04,0.01,3.0,0.01,2025-11-26T05:00:00Z,102.0,0.039412
BTC251219P00040000,0.4911,-0.4695,0.1033,-0.0078,-0.0526,0.0312,1.68,39,C,1.28,83,A,A,2025-12-05T14:46:46.106100326Z,2025-12-19,40000,1.14,1.35,1.03,19.0,1.14,2025-12-04T05:00:00Z,36.0,1.125,a,1.14,5.0,2025-12-04T20:57:49.059640863Z,E,1.14,1.14,1.14,1.0,1.14,2025-12-04T20:57:00Z,5.0,1.14,1.05,1.4,1.05,8.0,1.26,2025-12-03T05:00:00Z,14.0,1.28
BTC280121P00065000,0.5906,-0.5201,0.0115,-1.0575,-0.0044,0.2328,30.76,12,M,26.93,11,M, ,2025-12-05T14:45:03.156527065Z,2028-01-21,65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115C00062000,0.5277,0.3304,0.0163,0.1061,-0.0108,0.1531,5.17,53,A,2.22,27,A,A,2025-12-05T14:46:24.064508867Z,2027-01-15,62000,10.25,10.25,10.25,1.0,10.25,2025-10-10T04:00:00Z,3.0,10.25,a,10.25,3.0,2025-10-10T15:36:45.213356294Z,X,10.25,10.25,10.25,1.0,10.25,2025-10-10T15:36:00Z,3.0,10.25,11.6,11.6,11.6,1.0,11.6,2025-10-06T04:00:00Z,3.0,11.6
BTC260320P00043000,0.4664,-0.5462,0.0395,-0.0787,-0.0161,0.0851,6.03,210,A,4.92,353,A,A,2025-12-05T14:46:51.201991243Z,2026-03-20,43000,5.11,5.11,5.11,1.0,5.11,2025-12-04T05:00:00Z,1.0,5.11,f,5.11,1.0,2025-12-04T19:46:22.812376974Z,X,5.11,5.11,5.11,1.0,5.11,2025-12-04T19:46:00Z,1.0,5.11,5.9,5.9,5.9,2.0,5.9,2025-12-02T05:00:00Z,3.0,5.9
BTC260116P00063000,0.8971,-0.9069,0.0137,-0.0684,-0.018,0.0226,24.86,22,Z,21.43,22,Z, ,2025-12-05T14:45:03.142558707Z,2026-01-16,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115P00036000,0.5141,-0.2953,0.0159,-0.1934,-0.0076,0.1458,7.08,23,A,4.04,41,A,A,2025-12-05T14:46:34.983561928Z,2027-01-15,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115C00052000,0.5501,0.4624,0.0171,0.1392,-0.0125,0.1678,7.98,63,A,4.03,33,A,A,2025-12-05T14:46:29.179972479Z,2027-01-15,52000,5.3,5.3,5.3,1.0,5.3,2025-11-25T05:00:00Z,4.0,5.3,I,5.41,4.0,2025-11-25T17:24:36.794990068Z,B,5.3,5.3,5.3,1.0,5.3,2025-11-25T17:24:00Z,4.0,5.3,7.77,7.78,7.77,2.0,7.78,2025-11-14T05:00:00Z,2.0,7.775
BTC260116C00053000,0.6188,0.1134,0.0229,0.0047,-0.0197,0.0261,0.73,224,A,0.12,42,B,A,2025-12-05T14:46:38.37341593Z,2026-01-16,53000,0.29,0.32,0.29,3.0,0.32,2025-11-24T05:00:00Z,53.0,0.319434,a,0.29,1.0,2025-11-24T17:47:20.700363439Z,X,0.29,0.29,0.29,1.0,0.29,2025-11-24T17:47:00Z,1.0,0.29,0.65,0.65,0.65,2.0,0.65,2025-11-17T05:00:00Z,14.0,0.65
BTC270115P00075000,0.604,-0.728,0.013,-0.7174,-0.0044,0.1402,37.21,11,B,33.46,13,T, ,2025-12-05T14:45:03.14571124Z,2027-01-15,75000,27.25,27.25,27.25,1.0,27.25,2025-08-01T04:00:00Z,5.0,27.25,f,27.25,5.0,2025-08-01T16:10:29.502479723Z,M,27.25,27.25,27.25,1.0,27.25,2025-08-01T16:10:00Z,5.0,27.25,25.55,25.55,25.55,2.0,25.55,2025-07-28T04:00:00Z,5.0,25.55
BTC260116C00065000,,,,,,,0.37,21,S,0.0,0,?, ,2025-12-05T14:45:03.154412228Z,2026-01-16,65000,0.3,0.3,0.3,1.0,0.3,2025-12-02T05:00:00Z,3.0,0.3,I,0.27,3.0,2025-12-02T17:15:43.599604407Z,M,0.3,0.3,0.3,1.0,0.3,2025-12-02T17:15:00Z,3.0,0.3,0.13,0.13,0.13,1.0,0.13,2025-11-25T05:00:00Z,1.0,0.13
BTC270115C00080000,0.5725,0.2174,0.0122,0.0711,-0.0094,0.1242,3.74,81,A,0.88,89,A,A,2025-12-05T14:46:58.722756549Z,2027-01-15,80000,2.36,2.36,2.26,2.0,2.26,2025-12-03T05:00:00Z,2.0,2.31,a,2.36,1.0,2025-12-03T18:29:14.440351753Z,X,2.36,2.36,2.36,1.0,2.36,2025-12-03T18:29:00Z,1.0,2.36,2.36,2.36,2.36,1.0,2.36,2025-12-02T05:00:00Z,1.0,2.36
BTC270115P00058000,0.5482,-0.6124,0.0165,-0.5007,-0.0067,0.1618,22.32,29,B,18.65,9,B, ,2025-12-05T14:45:03.142147793Z,2027-01-15,58000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC280121P00042000,0.5551,-0.3329,0.0112,-0.5399,-0.0053,0.2124,13.8,16,A,10.26,16,A,A,2025-12-05T14:46:55.274784333Z,2028-01-21,42000,10.2,10.2,10.2,1.0,10.2,2025-10-17T04:00:00Z,1.0,10.2,I,10.2,1.0,2025-10-17T14:21:48.381538414Z,P,10.2,10.2,10.2,1.0,10.2,2025-10-17T14:21:00Z,1.0,10.2,8.2,8.2,8.2,1.0,8.2,2025-10-14T04:00:00Z,1.0,8.2
BTC260320C00065000,,,,,,,0.77,31,U,0.0,0,?, ,2025-12-05T14:42:01.372961299Z,2026-03-20,65000,0.34,0.34,0.34,2.0,0.34,2025-12-03T05:00:00Z,10.0,0.34,g,0.34,5.0,2025-12-03T20:58:19.748107868Z,C,0.34,0.34,0.34,2.0,0.34,2025-12-03T20:58:00Z,10.0,0.34,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,5.0,0.4
BTC260116C00066000,,,,,,,0.77,364,A,0.0,0,?,A,2025-12-05T14:34:02.344943811Z,2026-01-16,66000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260618P00052000,0.5196,-0.6724,0.0237,-0.2168,-0.01,0.1057,14.98,320,A,12.32,325,A,A,2025-12-05T14:46:35.513641262Z,2026-06-18,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00058000,,,,,,,0.73,338,A,0.0,0,?,A,2025-12-05T14:34:02.343806211Z,2026-01-16,58000,0.4,0.4,0.4,1.0,0.4,2025-11-25T05:00:00Z,5.0,0.4,I,0.4,5.0,2025-11-25T14:32:09.455893339Z,B,0.4,0.4,0.4,1.0,0.4,2025-11-25T14:32:00Z,5.0,0.4,0.53,0.53,0.53,1.0,0.53,2025-11-20T05:00:00Z,1.0,0.53
BTC270115C00060000,0.5221,0.3484,0.0168,0.1115,-0.011,0.1562,5.37,145,A,2.49,98,A,A,2025-12-05T14:46:56.829827631Z,2027-01-15,60000,3.82,4.5,3.82,2.0,4.5,2025-12-04T05:00:00Z,4.0,3.99,f,3.82,3.0,2025-12-04T15:25:39.327447159Z,I,3.82,3.82,3.82,1.0,3.82,2025-12-04T15:25:00Z,3.0,3.82,4.0,4.0,4.0,1.0,4.0,2025-12-03T05:00:00Z,1.0,4.0
BTC270115C00051000,0.5209,0.4617,0.018,0.1416,-0.012,0.1677,7.2,50,A,4.32,58,A,A,2025-12-05T14:46:44.147920886Z,2027-01-15,51000,6.7,6.7,6.7,2.0,6.7,2025-11-20T05:00:00Z,2.0,6.7,g,6.7,1.0,2025-11-20T14:37:46.960768485Z,C,6.7,6.7,6.7,2.0,6.7,2025-11-20T14:37:00Z,2.0,6.7,6.5,6.5,6.5,2.0,6.5,2025-11-19T05:00:00Z,2.0,6.5
BTC260320P00051000,0.5018,-0.7654,0.0285,-0.1219,-0.0114,0.066,12.94,88,X,10.48,81,C,A,2025-12-05T14:46:20.679850845Z,2026-03-20,51000,6.7,6.7,6.0,3.0,6.0,2025-10-13T04:00:00Z,13.0,6.646154,g,6.7,10.0,2025-10-13T15:57:47.551149567Z,C,6.7,6.7,6.7,1.0,6.7,2025-10-13T15:57:00Z,10.0,6.7,5.5,5.5,5.5,1.0,5.5,2025-10-09T04:00:00Z,13.0,5.5
BTC270115P00049000,0.5224,-0.5086,0.0181,-0.376,-0.0077,0.1685,15.11,20,A,11.75,22,A,A,2025-12-05T14:45:52.331582234Z,2027-01-15,49000,11.95,11.95,11.95,1.0,11.95,2025-10-17T04:00:00Z,1.0,11.95,f,11.95,1.0,2025-10-17T16:01:15.887134704Z,I,11.95,11.95,11.95,1.0,11.95,2025-10-17T16:01:00Z,1.0,11.95,,,,,,,,
BTC260116P00036000,0.5134,-0.2344,0.044,-0.012,-0.0244,0.0417,1.42,68,P,0.67,127,A,A,2025-12-05T14:46:49.986502298Z,2026-01-16,36000,0.89,1.0,0.89,2.0,1.0,2025-12-03T05:00:00Z,2.0,0.945,a,0.89,1.0,2025-12-03T18:16:36.180321748Z,B,0.89,0.89,0.89,1.0,0.89,2025-12-03T18:16:00Z,1.0,0.89,1.21,1.25,1.1,8.0,1.25,2025-12-02T05:00:00Z,38.0,1.205
BTC270115P00047000,0.5227,-0.4783,0.018,-0.3475,-0.0079,0.1683,13.46,22,A,10.7,18,A,A,2025-12-05T14:46:48.088798392Z,2027-01-15,47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260320C00036000,0.5185,0.7126,0.0306,0.0626,-0.0203,0.0732,7.46,532,A,6.07,332,A,A,2025-12-05T14:46:34.185228003Z,2026-03-20,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260320P00044000,0.4661,-0.5825,0.039,-0.0847,-0.0156,0.0839,6.92,300,X,5.33,515,A,A,2025-12-05T14:46:30.522140876Z,2026-03-20,44000,8.0,8.0,8.0,1.0,8.0,2025-12-01T05:00:00Z,1.0,8.0,I,8.0,1.0,2025-12-01T17:29:45.06248532Z,P,8.0,8.0,8.0,1.0,8.0,2025-12-01T17:29:00Z,1.0,8.0,7.55,7.55,7.55,4.0,7.55,2025-11-24T05:00:00Z,7.0,7.55
BTC270115C00061000,0.523,0.3379,0.0165,0.1085,-0.0109,0.1544,5.22,62,A,2.34,34,A,A,2025-12-05T14:46:43.839801072Z,2027-01-15,61000,11.03,11.03,11.03,2.0,11.03,2025-10-03T04:00:00Z,2.0,11.03,a,11.03,1.0,2025-10-03T19:32:19.443593652Z,M,11.03,11.03,11.03,2.0,11.03,2025-10-03T19:32:00Z,2.0,11.03,,,,,,,,
BTC251219P00051000,1.0394,-0.8596,0.0274,-0.0176,-0.0601,0.0175,12.88,22,U,9.94,23,U,A,2025-12-05T14:45:03.153035549Z,2025-12-19,51000,4.3,4.3,4.3,1.0,4.3,2025-10-29T04:00:00Z,1.0,4.3,I,4.3,1.0,2025-10-29T19:30:37.915597166Z,U,4.3,4.3,4.3,1.0,4.3,2025-10-29T19:30:00Z,1.0,4.3,3.4,3.4,3.4,1.0,3.4,2025-10-27T04:00:00Z,1.0,3.4
BTC251219P00031000,,,,,,,0.77,306,A,0.0,0,?,A,2025-12-05T14:34:02.342004095Z,2025-12-19,31000,0.3,0.3,0.2,2.0,0.2,2025-11-25T05:00:00Z,3.0,0.266667,I,0.3,2.0,2025-11-25T19:18:22.294135271Z,A,0.3,0.3,0.3,1.0,0.3,2025-11-25T19:18:00Z,2.0,0.3,0.8,0.8,0.8,1.0,0.8,2025-11-21T05:00:00Z,1.0,0.8
BTC280121C00039000,0.5899,0.706,0.01,0.2904,-0.0089,0.2013,16.379,20,A,12.89,31,A,A,2025-12-05T14:46:11.415290155Z,2028-01-21,39000,13.33,13.35,13.21,10.0,13.35,2025-12-01T05:00:00Z,10.0,13.289,f,13.33,1.0,2025-12-01T18:57:50.244972986Z,D,13.33,13.33,13.21,5.0,13.21,2025-12-01T18:57:00Z,5.0,13.28,13.05,13.05,13.05,1.0,13.05,2025-11-25T05:00:00Z,1.0,13.05
BTC280121P00052000,0.5576,-0.4321,0.0121,-0.7639,-0.005,0.2297,20.18,21,A,16.98,18,A,A,2025-12-05T14:46:51.556612848Z,2028-01-21,52000,13.55,13.55,13.55,1.0,13.55,2025-10-13T04:00:00Z,2.0,13.55,f,13.55,2.0,2025-10-13T13:30:02.567099916Z,J,13.55,13.55,13.55,1.0,13.55,2025-10-13T13:30:00Z,2.0,13.55,13.0,13.2,12.98,9.0,13.07,2025-10-10T04:00:00Z,19.0,13.027368
BTC280121P00062000,0.5884,-0.4996,0.0116,-0.9905,-0.0047,0.2331,28.28,16,B,24.76,12,T, ,2025-12-05T14:45:03.153796854Z,2028-01-21,62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116P00074000,0.6341,-0.9968,0.0011,-0.0846,0.0067,0.0013,35.31,1,X,31.96,1,X, ,2025-12-05T14:30:01.373311905Z,2026-01-16,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260320C00051000,0.4966,0.2315,0.0286,0.023,-0.0163,0.0655,1.62,98,A,0.92,118,A,A,2025-12-05T14:46:56.435828296Z,2026-03-20,51000,1.4,1.6,1.4,2.0,1.6,2025-11-26T05:00:00Z,2.0,1.5,I,1.4,1.0,2025-11-26T19:35:09.77194718Z,B,1.4,1.4,1.4,1.0,1.4,2025-11-26T19:35:00Z,1.0,1.4,1.35,1.35,1.35,1.0,1.35,2025-11-25T05:00:00Z,10.0,1.35
BTC260116P00039000,0.48,-0.393,0.059,-0.0204,-0.028,0.0522,2.17,67,B,1.82,94,A,A,2025-12-05T14:46:58.616741293Z,2026-01-16,39000,2.91,2.91,2.91,2.0,2.91,2025-12-01T05:00:00Z,4.0,2.91,a,2.91,2.0,2025-12-01T14:30:00.95320407Z,M,2.91,2.91,2.91,2.0,2.91,2025-12-01T14:30:00Z,4.0,2.91,2.86,2.86,2.86,1.0,2.86,2025-11-26T05:00:00Z,2.0,2.86
BTC260116P00040000,0.4947,-0.4533,0.0589,-0.0238,-0.0295,0.0538,3.14,482,A,1.98,310,A,A,2025-12-05T14:47:00.205443937Z,2026-01-16,40000,2.2,2.25,2.0,8.0,2.0,2025-12-04T05:00:00Z,11.0,2.113636,a,2.2,1.0,2025-12-04T19:35:37.23045129Z,C,2.2,2.25,2.2,2.0,2.25,2025-12-04T19:35:00Z,2.0,2.225,2.1,2.33,2.1,6.0,2.33,2025-12-03T05:00:00Z,31.0,2.120323
BTC260320P00071000,0.7342,-0.8906,0.0119,-0.1915,-0.0073,0.0402,32.8,20,Z,29.01,20,Z, ,2025-12-05T14:45:03.144223141Z,2026-03-20,71000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC280121P00035000,0.5816,-0.2531,0.0094,-0.3982,-0.0053,0.1869,10.62,22,A,6.52,21,S,A,2025-12-05T14:46:23.342406933Z,2028-01-21,35000,7.71,7.71,7.71,2.0,7.71,2025-11-20T05:00:00Z,10.0,7.71,g,7.71,5.0,2025-11-20T14:49:22.815744992Z,C,7.71,7.71,7.71,2.0,7.71,2025-11-20T14:49:00Z,10.0,7.71,7.6,7.6,7.6,1.0,7.6,2025-11-17T05:00:00Z,50.0,7.6
BTC260618P00038000,0.5003,-0.3521,0.0253,-0.0984,-0.0121,0.1087,4.97,15,Z,3.68,229,A,A,2025-12-05T14:46:52.627645875Z,2026-06-18,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC280121C00030000,0.6087,0.8017,0.0078,0.2883,-0.0076,0.1628,20.11,22,A,17.02,12,T,A,2025-12-05T14:46:51.672233565Z,2028-01-21,30000,17.0,17.0,17.0,1.0,17.0,2025-11-25T05:00:00Z,1.0,17.0,I,17.0,1.0,2025-11-25T15:08:41.006222796Z,U,17.0,17.0,17.0,1.0,17.0,2025-11-25T15:08:00Z,1.0,17.0,16.9,16.9,15.7,3.0,15.7,2025-11-21T05:00:00Z,3.0,16.466667
BTC270115C00031000,0.5816,0.7841,0.0119,0.1888,-0.0104,0.1237,16.34,84,A,12.53,34,A,A,2025-12-05T14:46:51.831789113Z,2027-01-15,31000,12.5,12.5,12.5,1.0,12.5,2025-11-21T05:00:00Z,2.0,12.5,I,12.5,2.0,2025-11-21T19:14:59.940740469Z,U,12.5,12.5,12.5,1.0,12.5,2025-11-21T19:14:00Z,2.0,12.5,,,,,,,,
BTC260618P00065000,0.5909,-0.8052,0.0159,-0.3072,-0.0065,0.0807,26.77,1,J,23.72,1,J, ,2025-12-05T14:30:02.021787465Z,2026-06-18,65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219C00035000,0.6484,0.8721,0.0411,0.0113,-0.0411,0.0164,6.02,532,A,4.87,109,A,A,2025-12-05T14:46:55.564540307Z,2025-12-19,35000,18.8,18.8,18.8,1.0,18.8,2025-07-18T04:00:00Z,5.0,18.8,a,18.67,5.0,2025-07-18T15:10:29.096368059Z,X,18.8,18.8,18.8,1.0,18.8,2025-07-18T15:10:00Z,5.0,18.8,19.7,20.2,19.7,2.0,20.2,2025-07-14T04:00:00Z,9.0,19.866667
BTC260116C00062000,,,,,,,0.77,338,A,0.0,0,?,A,2025-12-05T14:34:02.345239471Z,2026-01-16,62000,1.26,1.26,1.26,1.0,1.26,2025-10-20T04:00:00Z,1.0,1.26,g,1.26,1.0,2025-10-20T18:48:42.523441326Z,C,1.26,1.26,1.26,1.0,1.26,2025-10-20T18:48:00Z,1.0,1.26,1.5,1.5,1.5,1.0,1.5,2025-10-16T04:00:00Z,1.0,1.5
BTC260116P00064000,0.8013,-0.9421,0.0106,-0.0709,-0.0086,0.0157,25.35,1,X,22.48,1,X, ,2025-12-05T14:30:01.371423083Z,2026-01-16,64000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC251219C00057000,,,,,,,0.77,355,A,0.0,0,?,A,2025-12-05T14:34:02.341372609Z,2025-12-19,57000,0.17,0.17,0.17,1.0,0.17,2025-12-03T05:00:00Z,1.0,0.17,f,0.17,1.0,2025-12-03T19:08:23.895288888Z,M,0.17,0.17,0.17,1.0,0.17,2025-12-03T19:08:00Z,1.0,0.17,0.18,0.18,0.18,1.0,0.18,2025-11-13T05:00:00Z,1.0,0.18
BTC251219P00044000,0.4582,-0.8381,0.0682,-0.0145,-0.0275,0.0192,4.78,93,X,3.58,85,X,A,2025-12-05T14:45:21.319714977Z,2025-12-19,44000,4.5,4.9,4.5,2.0,4.9,2025-12-02T05:00:00Z,2.0,4.7,g,4.46,1.0,2025-12-02T17:32:43.816761166Z,C,4.5,4.5,4.5,1.0,4.5,2025-12-02T17:32:00Z,1.0,4.5,6.6,6.6,6.6,1.0,6.6,2025-12-01T05:00:00Z,1.0,6.6
BTC260618P00020000,0.6255,-0.0367,0.0044,-0.0096,-0.0036,0.0235,0.57,10,X,0.07,23,P, ,2025-12-05T14:45:03.142558707Z,2026-06-18,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116P00038000,0.4969,-0.3365,0.0541,-0.0174,-0.0278,0.0496,2.04,68,P,1.27,133,A,A,2025-12-05T14:46:35.355018593Z,2026-01-16,38000,1.35,1.45,1.35,3.0,1.45,2025-12-03T05:00:00Z,3.0,1.383333,I,1.35,1.0,2025-12-03T20:06:02.255069949Z,A,1.35,1.35,1.35,1.0,1.35,2025-12-03T20:06:00Z,1.0,1.35,2.09,2.09,2.09,1.0,2.09,2025-12-02T05:00:00Z,1.0,2.09
BTC260618P00034000,0.513,-0.2495,0.0211,-0.068,-0.011,0.0929,3.33,19,A,2.14,228,A,A,2025-12-05T14:46:57.207010093Z,2026-06-18,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260618C00043000,0.5083,0.5186,0.0268,0.084,-0.0168,0.1167,5.65,139,A,4.46,60,A,A,2025-12-05T14:46:48.384794227Z,2026-06-18,43000,4.64,4.64,4.64,1.0,4.64,2025-12-02T05:00:00Z,1.0,4.64,g,4.64,1.0,2025-12-02T14:42:19.852105081Z,C,4.64,4.64,4.64,1.0,4.64,2025-12-02T14:42:00Z,1.0,4.64,5.85,5.85,5.85,1.0,5.85,2025-11-28T05:00:00Z,1.0,5.85
BTC251219P00034000,0.7513,-0.1157,0.0331,-0.0019,-0.0405,0.0153,0.68,284,A,0.03,58,I,A,2025-12-05T14:46:36.650892945Z,2025-12-19,34000,0.15,0.16,0.15,2.0,0.16,2025-12-04T05:00:00Z,21.0,0.150476,I,0.15,20.0,2025-12-04T19:29:32.71537473Z,Z,0.15,0.15,0.15,1.0,0.15,2025-12-04T19:29:00Z,20.0,0.15,0.26,0.26,0.26,1.0,0.26,2025-12-03T05:00:00Z,1.0,0.26
BTC260618P00037000,0.5046,-0.3257,0.0244,-0.0905,-0.012,0.1055,4.48,71,A,3.32,237,A,A,2025-12-05T14:46:51.693601872Z,2026-06-18,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC270115P00062000,0.5412,-0.6605,0.016,-0.5561,-0.0056,0.1547,24.56,13,M,22.52,11,B, ,2025-12-05T14:45:03.157048544Z,2027-01-15,62000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116C00054000,,,,,,,0.73,216,A,0.0,0,?,A,2025-12-05T14:46:46.84781356Z,2026-01-16,54000,0.32,0.32,0.32,1.0,0.32,2025-11-28T05:00:00Z,1.0,0.32,a,0.32,1.0,2025-11-28T15:25:15.381355933Z,X,0.32,0.32,0.32,1.0,0.32,2025-11-28T15:25:00Z,1.0,0.32,0.45,0.45,0.45,1.0,0.45,2025-11-20T05:00:00Z,2.0,0.45
BTC280121C00041000,0.6005,0.6881,0.0101,0.2849,-0.0092,0.2067,15.82,30,A,12.53,34,A,A,2025-12-05T14:46:57.186307804Z,2028-01-21,41000,20.0,20.0,20.0,1.0,20.0,2025-10-14T04:00:00Z,1.0,20.0,I,20.0,1.0,2025-10-14T13:30:13.058081091Z,A,20.0,20.0,20.0,1.0,20.0,2025-10-14T13:30:00Z,1.0,20.0,,,,,,,,
BTC260116C00033000,,,,,,,8.41,355,A,5.68,94,A,A,2025-12-05T14:46:49.443233605Z,2026-01-16,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC260116P00045000,0.4875,-0.7243,0.0504,-0.04,-0.0227,0.0454,6.54,115,X,5.04,523,A,A,2025-12-05T14:46:57.859182609Z,2026-01-16,45000,5.12,5.12,5.12,1.0,5.12,2025-12-03T05:00:00Z,1.0,5.12,a,5.12,1.0,2025-12-03T14:39:09.45284093Z,E,5.12,5.12,5.12,1.0,5.12,2025-12-03T14:39:00Z,1.0,5.12,6.96,6.96,6.96,1.0,6.96,2025-11-26T05:00:00Z,8.0,6.96
BTC280121C00060000,0.5703,0.5054,0.012,0.2461,-0.0096,0.2331,10.5,37,A,6.86,25,A,A,2025-12-05T14:46:59.418876603Z,2028-01-21,60000,8.08,8.09,8.08,2.0,8.09,2025-11-21T05:00:00Z,15.0,8.088667,g,8.08,2.0,2025-11-21T17:05:23.549752678Z,C,8.08,8.09,8.08,2.0,8.09,2025-11-21T17:05:00Z,15.0,8.088667,7.4,7.4,7.4,1.0,7.4,2025-11-19T05:00:00Z,6.0,7.4
BTC260116P00080000,,,,,,,40.65,24,Z,38.48,24,Z, ,2025-12-05T14:45:03.142734823Z,2026-01-16,80000,38.34,38.34,38.34,1.0,38.34,2025-11-17T05:00:00Z,5.0,38.34,a,38.34,5.0,2025-11-17T15:54:40.603362044Z,X,38.34,38.34,38.34,1.0,38.34,2025-11-17T15:54:00Z,5.0,38.34,35.6,35.6,35.6,1.0,35.6,2025-11-05T05:00:00Z,4.0,35.6
BTC260116C00074000,,,,,,,0.77,364,A,0.0,0,?,A,2025-12-05T14:34:02.34581584Z,2026-01-16,74000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BTC280121P00039000,0.5607,-0.2993,0.0106,-0.4762,-0.0053,0.203,12.12,14,A,8.64,19,A,A,2025-12-05T14:46:59.777186082Z,2028-01-21,39000,10.75,10.75,10.75,1.0,10.75,2025-12-02T05:00:00Z,1.0,10.75,n,10.75,1.0,2025-12-02T14:37:27.205503056Z,I,10.75,10.75,10.75,1.0,10.75,2025-12-02T14:37:00Z,1.0,10.75,9.6,9.6,9.6,1.0,9.6,2025-11-18T05:00:00Z,1.0,9.6
BTC270115C00046000,0.5514,0.547,0.017,0.1584,-0.0127,0.1673,9.62,69,A,5.72,42,A,A,2025-12-05T14:46:14.303236808Z,2027-01-15,46000,7.5,7.5,7.5,1.0,7.5,2025-12-02T05:00:00Z,4.0,7.5,I,7.5,4.0,2025-12-02T15:12:56.763814944Z,A,7.5,7.5,7.5,1.0,7.5,2025-12-02T15:12:00Z,4.0,7.5,6.35,6.35,6.35,1.0,6.35,2025-11-21T05:00:00Z,4.0,6.35
BTC251219P00020000,,,,,,,0.77,314,A,0.0,0,?,A,2025-12-05T14:34:02.345818171Z,2025-12-19,20000,0.4,0.4,0.4,1.0,0.4,2025-11-21T05:00:00Z,1.0,0.4,I,0.28,1.0,2025-11-21T20:36:46.539176393Z,E,0.4,0.4,0.4,1.0,0.4,2025-11-21T20:36:00Z,1.0,0.4,0.05,0.05,0.05,1.0,0.05,2025-09-23T04:00:00Z,1.0,0.05
